athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Michail Diasitis,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,6686.00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziv Cohen,ISR,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,6687.00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ondrej Zach,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,6730.00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,6737.01,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,6740.00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Markos,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,6745.01,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,6799.00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,KAZ,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,6885.00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marek Matousek,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,7000.01,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spyridon Andreadis,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,7001.00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Inglima,ITA,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,7141.00,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Borovka,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,7219.01,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Kaitatzis,GRE,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,7235.00,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Ludvik,CZE,05/20/2022,LEN Cup,"Alghero, ITA",10,NW,Neutral,33,7431.01,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2022_05_20_Alghero_10km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6825.40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domenico Acerenza,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6827.20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6832.10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6832.60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6839.20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasquale Sanzullo,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6878.10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6914.70,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6931.10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joey Tepper,USA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6933.30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6937.50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hector Thomas Cheal Pardoe,GBR,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6940.40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jules Wallart,FRA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6941.10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6941.40,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6941.50,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Brinegar,USA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,6945.90,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7004.20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dylan Gravley,USA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7004.60,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7011.20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brennan Gravley,USA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7027.70,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7068.30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7068.60,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7071.40,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7075.40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Hanson Almeida,BRA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7087.80,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Heron,USA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7125.70,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7126.30,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Felipe Loureiro,BRA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7127.60,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zalan Sarkany,HUN,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7127.70,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Lamar,USA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7131.30,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enzo Roldan Munoz,FRA,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7137.80,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Straka,CZE,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7151.40,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Elias Schmidt,GER,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7221.60,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ondrej Zach,CZE,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7282.70,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Cardoso,POR,05/28/2022,FINA World Cup,"Setubal, POR",10,W,Neutral,39,7314.00,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2022_05_28_Setubal_10km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florian Wellbrock,GER,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3168.80,1,311.7,,1042.7,1376.9,1609.7,2114.2,2446.4,2672.9,3168.8,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3172.70,2,315.7,545.1,1043.1,1377,1607.5,2115.3,2450.8,2677.6,3172.7,,,,,,,,,,,,,,,,,,,,,
Mykhailo Romanchuk,UKR,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3193.90,3,305.1,541,1041.2,1381.8,1612.1,2115.4,2454.6,2686,3193.9,,,,,,,,,,,,,,,,,,,,,
Domenico Acerenza,ITA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3202.60,4,,546.9,1045.4,1383.3,1614.7,2117.4,2456.3,2688.3,3202.6,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3206.00,5,,550,1046.6,1379.2,1613.8,2119.3,2457.8,2690.8,3206,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3223.20,6,314,,1051.1,1387.9,1618.8,2123,2467.6,2702.5,3223.2,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3262.00,7,331.2,562.4,1063.4,1403.9,1635.3,2148.4,2498.7,2739.1,3262,,,,,,,,,,,,,,,,,,,,,
Kyle Lee,AUS,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3268.20,8,,550.3,1048.9,1382.5,1615.6,2148.3,2499.6,2737.7,3268.2,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3268.30,9,329.5,558.5,1054.9,1391,1624,2147.6,2501.8,2736.8,3268.3,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,AUS,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3268.40,10,,557.3,1060.8,1406,1638.2,2149.9,2504.1,2745.9,3268.4,,,,,,,,,,,,,,,,,,,,,
Brennan Gravley,USA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3268.40,10,320.2,543.6,1056.5,1397,1622.4,2146.9,2497.4,2739.9,3268.4,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3272.80,12,,549,1044.6,1383.7,1617.8,2146.8,2504.8,2747.2,3272.8,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3325.50,13,320.7,549,1068.4,1412.6,1657.6,2188.7,2547.9,2791.6,3325.5,,,,,,,,,,,,,,,,,,,,,
Juan Manuel Morales,COL,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3381.20,14,330,561.5,1103.1,,,,2603.7,2842.5,3381.2,,,,,,,,,,,,,,,,,,,,,
Simon Lamar,USA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3381.70,15,330.6,560.5,1084.1,1442.1,1695.5,2230.2,2595.2,2845.2,3381.7,,,,,,,,,,,,,,,,,,,,,
Taishin Minamide,JPN,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3382.30,16,331.5,559.2,1082.7,1441.1,1688.7,2228.1,2592.3,2847.6,3382.3,,,,,,,,,,,,,,,,,,,,,
Rui Meng,CHN,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3384.20,17,,552.3,1082.6,1444.9,1700.6,2230.7,2594,2847,3384.2,,,,,,,,,,,,,,,,,,,,,
Kaiki Furuhata,JPN,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3384.60,18,,561.2,1085.3,1437.2,1689.5,2225.1,2589.4,2846.3,3384.6,,,,,,,,,,,,,,,,,,,,,
Junbohang Zhao,CHN,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3386.50,19,325.4,570.1,1084.5,1444.1,1693.8,2231.2,2604.9,2858.4,3386.5,,,,,,,,,,,,,,,,,,,,,
Emir Batur Albayrak,TUR,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3387.10,20,335.4,573.6,1097.2,1448.1,1693.6,2229.6,2596,2845.4,3387.1,,,,,,,,,,,,,,,,,,,,,
Bruce Hanson Almeida,BRA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3387.70,21,334.6,567.6,1088.5,1441.8,1689,2228.8,2594,2845.5,3387.7,,,,,,,,,,,,,,,,,,,,,
Gabriel Arteiro,BRA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3388.40,22,321.2,562.1,1082.5,1443.6,1690.9,2230.7,2606.1,2858,3388.4,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3388.70,23,323.9,556.5,1077.1,1442.5,1693.5,2226,2593.4,2842.4,3388.7,,,,,,,,,,,,,,,,,,,,,
Cheng-Chi Cho,TPE,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3388.90,24,320,552.1,1079.1,1437,1680.6,2226.5,2591.2,2847,3388.9,,,,,,,,,,,,,,,,,,,,,
Ondrej Zach,CZE,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3388.90,24,332.1,564.3,1086.1,1440.9,1687.2,2229.4,2597.8,2846.6,3388.9,,,,,,,,,,,,,,,,,,,,,
Dimitrios Markos,GRE,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3390.80,26,312.7,549.9,1057.6,1419.8,1669.1,2227.4,2597.4,2855.5,3390.8,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3390.90,27,,563.2,1081.4,1437.1,1690.1,2229.3,2597.3,2848.2,3390.9,,,,,,,,,,,,,,,,,,,,,
Connor Buck,RSA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3399.60,28,,555.6,1080.3,1437.9,1685.8,2229.1,2594.9,2849.7,3399.6,,,,,,,,,,,,,,,,,,,,,
Ruan Breytenbach,RSA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3474.90,29,,563.3,1102.7,1472.5,,2261.6,2631.4,2895.9,3474.9,,,,,,,,,,,,,,,,,,,,,
Juan Alcivar,ECU,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3485.30,30,324.2,565,1100.1,1469.8,1721.7,2277.7,2665,2925.1,3485.3,,,,,,,,,,,,,,,,,,,,,
Tomas Peciar,SVK,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3500.40,31,323.5,,1105.9,1472.2,1726.6,2287.8,2670.9,2933.4,3500.4,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3501.00,32,,563.6,1100.8,1471.6,1725.5,2286.4,2670.2,2930.8,3501,,,,,,,,,,,,,,,,,,,,,
Alexander Axon,CAN,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3501.50,33,320.4,557.8,1094.8,1466.7,1717.3,2278.2,2665,2932,3501.5,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3554.50,34,331.2,571.5,1110.9,1488.1,1747.9,2327,2715.4,2979.5,3554.5,,,,,,,,,,,,,,,,,,,,,
Burhanettin Hacisagir,TUR,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3575.20,35,342.8,594.4,1144.1,1523,1790.5,2364,2746,3013.2,3575.2,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,KAZ,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3578.20,36,338.9,,1146.6,1525.7,1780,2366.1,2747.9,3010.2,3578.2,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,HKG,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3578.40,37,329.7,578.5,1143,1519,,2364.4,2744.1,3007.4,3578.4,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,HKG,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3582.60,38,330.7,,1141,1520.1,1776.8,2362.8,2742.3,3007.2,3582.6,,,,,,,,,,,,,,,,,,,,,
Pei-Chi Cho,TPE,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3582.70,39,333.8,578.6,1143.3,1518,1773.2,2366.1,2751,3007.9,3582.7,,,,,,,,,,,,,,,,,,,,,
Arturo Perez Vertti Ferrer,MEX,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3583.50,40,335.8,575.3,1140.7,1515.4,1781,2364.4,3020.3,,3583.5,,,,,,,,,,,,,,,,,,,,,
Maximiliano Paccot,URU,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3583.60,41,343,590.5,1145.7,1525.6,1783.8,2361,2743,3006.3,3583.6,,,,,,,,,,,,,,,,,,,,,
Artyom Lukasevits,SGP,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3583.60,42,340,598.9,1147.9,1523.8,1780.7,2364.4,3005.9,,3583.6,,,,,,,,,,,,,,,,,,,,,
Jeison Rojas,CRC,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3585.40,43,331.2,579.6,1142.1,1521.4,1780,2363.1,2743.6,3004.1,3585.4,,,,,,,,,,,,,,,,,,,,,
Ritchie Oh,SGP,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3594.50,44,337.8,598.4,1155.3,1534.1,1795.3,2380.2,2757.9,3028,3594.5,,,,,,,,,,,,,,,,,,,,,
Minseok Kim,KOR,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3599.20,45,336.2,597.8,1163.6,1537.4,1801.1,2372.3,3018.7,,3599.2,,,,,,,,,,,,,,,,,,,,,
Colin Babbitt,ECU,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3610.80,46,338.3,584.5,1147.3,1528.1,1784.8,2369.3,2759.8,3033.4,3610.8,,,,,,,,,,,,,,,,,,,,,
Grgo Mujan,CRO,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3611.70,47,336.5,,1144.6,1521,1783.5,2368.2,2751.1,,3611.7,,,,,,,,,,,,,,,,,,,,,
Pedro Pinotes,ANG,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3615.00,48,341.4,601.3,1163.1,1544,1803.9,2378.2,2757.4,3017.9,3615,,,,,,,,,,,,,,,,,,,,,
Changmin Lee,KOR,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3617.90,49,338.8,587.5,1150.6,1527,1784.6,2366.4,2753.3,3018,3617.9,,,,,,,,,,,,,,,,,,,,,
Anton-Theo Girlin,EST,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3897.10,50,347.9,618,1236.2,1659.4,1943.7,2569.6,2995.4,3281.3,3897.1,,,,,,,,,,,,,,,,,,,,,
Santiago Reyes,GUA,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,3949.20,51,349.1,629.3,1229.4,1656.6,1947.6,2573.1,3005.9,3302.4,3949.2,,,,,,,,,,,,,,,,,,,,,
Jaime Arevalo,BOL,06/27/2022,FINA World Championships,"Budapest, HUN",5,NW,Neutral,61,4062.10,52,352.7,630,1260,1692.4,1993.2,2652.4,3091.9,3396.8,4062.1,,,,,,,,,,,,,,,,,,,,,
end,,,2022_06_27_Budapest_5km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6656.80,1,325,,1089.3,1452.1,,2214,2578.7,2809.9,3341.2,3705.9,3936.4,4465,4826,5054.4,5578.8,5932.2,6163.1,6656.8,,,,,,,,,,,,
Domenico Acerenza,ITA,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6658.20,2,326.5,564.2,1088,1454.6,,2214.8,2577.4,2807.5,3340.3,3701.8,3937,4466.7,4823.6,5055.4,5578.6,5932.7,6164.4,6658.2,,,,,,,,,,,,
Florian Wellbrock,GER,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6671.20,3,334.3,569.8,1086.1,1454.8,1684.9,2212,2575.4,2806.4,3338.7,3701.8,3934.1,4464.5,4822.7,5052.6,5579.2,5931.7,,6671.2,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6671.50,4,331.3,569.3,1087.9,1456.6,,2217.9,2579.1,2816.4,3341.6,3705.6,3938.9,4467.7,4826.2,5056.5,5579,5933.8,6164.8,6671.5,,,,,,,,,,,,
David Betlehem,HUN,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6689.80,5,332.6,572.7,1091.9,1453.9,1690.7,2214.3,2581.5,2815,3344.7,3708.5,3936.1,4471.2,4827.6,5058.5,5580.6,5936.2,6167.6,6689.8,,,,,,,,,,,,
Mykhailo Romanchuk,UKR,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6701.60,6,327.8,566.8,1091.1,1455.8,1689.3,2216.1,2577.1,2809.1,3343.3,3703.5,3934.5,4471.1,4826.3,5064.1,5585.2,5937,6168.9,6701.6,,,,,,,,,,,,
Niklas Frach,GER,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6705.80,7,,571.3,1094.9,1458.7,,2225.4,2582.3,2813.2,3345.9,3707.1,3942.3,4472.8,4825.7,5059.1,5583.6,5932,6170.3,6705.8,,,,,,,,,,,,
Nicholas Sloman,AUS,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6718.10,8,330,564.3,1088.1,1458.8,1697,2219.4,2579.2,2817.4,3342.7,3707.5,3935.7,4473.3,4827.7,5052.2,5584.3,5936.2,6167.3,6718.1,,,,,,,,,,,,
Jan Hercog,AUT,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6787.90,9,339.8,578.7,1094.4,1459,1696.2,2219.2,2582.3,2820.2,3346.7,3709.8,3949,4475.2,4829.6,5067.6,5593.3,5963.4,6210.9,6787.9,,,,,,,,,,,,
Logan Vanhuys,BEL,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6804.50,10,343.4,,1104.9,1469.3,1708.7,2232.9,2597.9,,3358.3,3721.8,3953,4486.2,4854.2,5100.1,5654.9,6023,6266.6,6804.5,,,,,,,,,,,,
Hector Thomas Cheal Pardoe,GBR,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6821.70,11,,580.3,1102.1,1461.8,1696.4,2227.3,2582.7,2817.4,3355.5,3713.6,3944.7,4486.5,4857.7,5101.6,5657.6,6028.3,6271.1,6821.7,,,,,,,,,,,,
Brennan Gravley,USA,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6823.40,12,348.1,574.7,1103.1,1463.2,,2227,2597.3,2826.9,3357.7,3711.6,3945.8,4481.4,4852.8,5097.7,5660.2,6029.5,6273.2,6823.4,,,,,,,,,,,,
Dylan Gravley,USA,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6825.80,13,349,,1097.3,1464.9,,2228,2586.6,2824.2,3347.8,3712.9,3948.4,4483.1,4855.6,5099.3,5659.4,6031.7,6275.3,6825.8,,,,,,,,,,,,
Alberto Martinez,ESP,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6865.00,14,341.2,572.6,1097.7,1460,1693.5,2222.6,2584.5,2817.9,3355.4,3710.9,,4479.6,4858.3,5105,5664.4,6038.9,6290.1,6865,,,,,,,,,,,,
Ondrej Zach,CZE,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6867.80,15,332.6,571.2,1095.1,1465.6,1694.7,2221.9,2588.7,2819.7,3350.7,3714.2,,4487,4863.3,5109,5667.1,6044.4,6297,6867.8,,,,,,,,,,,,
Taishin Minamide,JPN,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6868.50,16,,575.9,1100.1,1475.6,1713.5,2238.6,2601.9,2842.2,3370.8,3728.8,3961.7,4508.1,4875.3,5125.4,5673.7,6048.2,6299.8,6868.5,,,,,,,,,,,,
Hau-Li Fan,CAN,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6869.60,17,338.6,580.8,1102,1465.5,,2229.7,2592.4,2824.7,3356.8,3717.8,3948.9,4489.7,4861.2,5109,5668.4,6041,6291.9,6869.6,,,,,,,,,,,,
Joaquin Moreno,ARG,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6870.80,18,334.3,570.6,1102.4,1468.1,1706.3,2237.7,2595,2829,3359.8,3724.8,3955.3,4506.2,4876.5,5124.6,5670.3,6042.3,6294.2,6870.8,,,,,,,,,,,,
Sacha Velly,FRA,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6874.00,19,329,566.4,1091.5,1459.1,1695.3,2222.1,2579.6,2814.1,3350.7,3705.9,3938.5,4475.5,4831.5,5066.3,5635.9,6026.8,6283.2,6874,,,,,,,,,,,,
Tiago Campos,POR,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6933.50,20,330.3,569.5,1101.1,1462.6,1708,2232,2597,,3380.7,3750.1,3999.7,4566.7,4937.3,5191.3,5757.3,6136.3,6382.9,6933.5,,,,,,,,,,,,
Tobias Patrick Robinson,GBR,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6939.20,21,,576.3,1102.5,1460.7,1696.2,2224,2597.4,2832.2,3366.2,3725.7,3963.7,4515.6,4885.8,5138.9,5713.6,6111.2,6368.4,6939.2,,,,,,,,,,,,
Ruan Breytenbach,RSA,06/29/2022,FINA World Championships,"Budapest, HUN",10,NW,Neutral,62,6940.10,22,334.1,,1107,1466.1,1706.9,2234.3,2601.5,2837.5,3362,3722.4,3954.7,4504.6,4886.8,5140.7,5715.6,6114.7,6371.3,6940.1,,,,,,,,,,,,
